# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
30000 150.0000 -8.948913 1.0033 -0.139411 -0.038264 0.012335 19.1827 57.5482 0.00000 0.000000 0.00000
30200 151.0000 -8.940473 1.0050 -0.043689 -0.039947 0.045831 19.1827 57.5482 0.00000 0.000000 0.00000
30400 152.0000 -8.946507 1.0132 -0.072722 -0.050326 -0.014532 19.1827 57.5482 0.00000 0.000000 0.00000
30600 153.0000 -8.913794 0.9900 -0.075728 -0.071369 -0.043210 19.1827 57.5482 0.00000 0.000000 0.00000
30800 154.0000 -8.943708 1.0046 -0.140253 -0.142378 -0.040684 19.1827 57.5482 0.00000 0.000000 0.00000
31000 155.0000 -8.942775 0.9892 -0.127502 -0.027971 -0.030636 19.1827 57.5482 0.00000 0.000000 0.00000
31200 156.0000 -8.954446 1.0239 -0.075355 -0.028520 0.026299 19.1827 57.5482 0.00000 0.000000 0.00000
31400 157.0000 -8.972288 0.9951 -0.062587 -0.070956 -0.019931 19.1827 57.5482 0.00000 0.000000 0.00000
31600 158.0000 -8.943536 0.9836 -0.015507 -0.000682 0.042109 19.1827 57.5482 0.00000 0.000000 0.00000
31800 159.0000 -8.970495 1.0012 -0.037879 -0.086018 0.017019 19.1827 57.5482 0.00000 0.000000 0.00000
32000 160.0000 -8.970503 1.0176 -0.060373 -0.100784 0.023217 19.1827 57.5482 0.00000 0.000000 0.00000
32200 161.0000 -8.930831 1.0016 -0.016868 -0.030730 0.039665 19.1827 57.5482 0.00000 0.000000 0.00000
32400 162.0000 -8.961301 1.0019 -0.046964 -0.017795 0.028828 19.1827 57.5482 0.00000 0.000000 0.00000
32600 163.0000 -8.986727 1.0052 -0.118744 -0.115491 0.036466 19.1827 57.5482 0.00000 0.000000 0.00000
32800 164.0000 -8.936504 1.0015 -0.108168 -0.077419 0.025445 19.1827 57.5482 0.00000 0.000000 0.00000
33000 165.0000 -8.942951 1.0060 -0.127583 -0.080862 -0.063429 19.1827 57.5482 0.00000 0.000000 0.00000
33200 166.0000 -8.939855 0.9896 -0.005464 -0.046509 0.034680 19.1827 57.5482 0.00000 0.000000 0.00000
33400 167.0000 -8.960479 0.9880 -0.099319 -0.105986 -0.015648 19.1827 57.5482 0.00000 0.000000 0.00000
33600 168.0000 -8.944483 0.9915 -0.021564 -0.056054 0.025188 19.1827 57.5482 0.00000 0.000000 0.00000
33800 169.0000 -8.943755 1.0068 -0.074275 -0.108831 -0.020154 19.1827 57.5482 0.00000 0.000000 0.00000
34000 170.0000 -8.941512 1.0124 -0.052381 -0.059641 -0.028281 19.1827 57.5482 0.00000 0.000000 0.00000
34200 171.0000 -8.959096 1.0060 -0.088645 -0.058827 0.007036 19.1827 57.5482 0.00000 0.000000 0.00000
34400 172.0000 -8.933980 0.9972 -0.096770 -0.080986 -0.038658 19.1827 57.5482 0.00000 0.000000 0.00000
34600 173.0000 -8.938861 1.0044 -0.078625 -0.137494 -0.024581 19.1827 57.5482 0.00000 0.000000 0.00000
34800 174.0000 -8.942154 1.0068 -0.048689 -0.027953 0.001479 19.1827 57.5482 0.00000 0.000000 0.00000
35000 175.0000 -8.958434 1.0087 -0.045092 -0.088905 -0.000911 19.1827 57.5482 0.00000 0.000000 0.00000
35200 176.0000 -8.925978 0.9955 -0.056499 -0.011403 -0.002327 19.1827 57.5482 0.00000 0.000000 0.00000
35400 177.0000 -8.915314 1.0029 -0.040935 -0.075242 0.005828 19.1827 57.5482 0.00000 0.000000 0.00000
35600 178.0000 -8.916985 1.0154 -0.072510 -0.103210 0.027427 19.1827 57.5482 0.00000 0.000000 0.00000
35800 179.0000 -8.939037 0.9969 -0.117291 -0.109604 -0.041102 19.1827 57.5482 0.00000 0.000000 0.00000
36000 180.0000 -8.961091 1.0015 -0.096773 -0.115583 -0.036579 19.1827 57.5482 0.00000 0.000000 0.00000
36200 181.0000 -8.960621 0.9959 -0.089259 -0.064452 -0.084791 19.1827 57.5482 0.00000 0.000000 0.00000
36400 182.0000 -8.950505 0.9975 -0.049932 -0.120875 0.024895 19.1827 57.5482 0.00000 0.000000 0.00000
36600 183.0000 -8.963331 0.9975 -0.050474 -0.057237 0.029213 19.1827 57.5482 0.00000 0.000000 0.00000
36800 184.0000 -8.945037 0.9810 -0.038542 -0.081004 -0.001511 19.1827 57.5482 0.00000 0.000000 0.00000
37000 185.0000 -8.947909 1.0074 -0.057641 -0.063666 0.016360 19.1827 57.5482 0.00000 0.000000 0.00000
37200 186.0000 -8.958717 0.9998 -0.054210 -0.023433 0.008180 19.1827 57.5482 0.00000 0.000000 0.00000
37400 187.0000 -8.965719 0.9922 -0.109226 -0.049967 -0.094682 19.1827 57.5482 0.00000 0.000000 0.00000
37600 188.0000 -8.956778 0.9947 -0.055823 -0.085671 -0.037562 19.1827 57.5482 0.00000 0.000000 0.00000
37800 189.0000 -8.968401 0.9969 -0.021490 -0.076392 0.010718 19.1827 57.5482 0.00000 0.000000 0.00000
38000 190.0000 -8.971940 0.9937 -0.098427 -0.114672 0.006367 19.1827 57.5482 0.00000 0.000000 0.00000
38200 191.0000 -8.961176 0.9927 -0.104273 -0.109691 -0.005202 19.1827 57.5482 0.00000 0.000000 0.00000
38400 192.0000 -8.961774 0.9806 -0.103244 -0.117555 -0.065034 19.1827 57.5482 0.00000 0.000000 0.00000
38600 193.0000 -8.946182 0.9967 -0.082862 -0.112384 -0.034439 19.1827 57.5482 0.00000 0.000000 0.00000
38800 194.0000 -8.965305 1.0107 -0.052042 -0.027384 -0.046030 19.1827 57.5482 0.00000 0.000000 0.00000
39000 195.0000 -8.964019 0.9839 -0.035248 -0.039087 -0.008037 19.1827 57.5482 0.00000 0.000000 0.00000
39200 196.0000 -8.967837 1.0017 -0.022433 -0.006676 0.015756 19.1827 57.5482 0.00000 0.000000 0.00000
39400 197.0000 -8.978078 1.0066 -0.041455 -0.075511 -0.021509 19.1827 57.5482 0.00000 0.000000 0.00000
