# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
28000 140.0000 -8.935037 1.0011 -0.065454 -0.076882 -0.021007 16.7577 50.2730 0.00000 0.000000 0.00000
28200 141.0000 -8.906591 0.9967 -0.083575 -0.051884 0.041098 16.7577 50.2730 0.00000 0.000000 0.00000
28400 142.0000 -8.936572 0.9979 -0.160402 -0.065901 -0.087199 16.7577 50.2730 0.00000 0.000000 0.00000
28600 143.0000 -8.897665 0.9727 -0.133873 -0.025008 0.019213 16.7577 50.2730 0.00000 0.000000 0.00000
28800 144.0000 -8.907872 0.9848 -0.098148 -0.067502 -0.043345 16.7577 50.2730 0.00000 0.000000 0.00000
29000 145.0000 -8.924503 0.9823 -0.102454 -0.157595 -0.071197 16.7577 50.2730 0.00000 0.000000 0.00000
29200 146.0000 -8.907669 0.9991 -0.131201 -0.066540 -0.032524 16.7577 50.2730 0.00000 0.000000 0.00000
29400 147.0000 -8.883933 0.9728 -0.026355 -0.094135 -0.021336 16.7577 50.2730 0.00000 0.000000 0.00000
29600 148.0000 -8.888581 1.0221 -0.059864 -0.093280 -0.029154 16.7577 50.2730 0.00000 0.000000 0.00000
29800 149.0000 -8.854018 0.9899 -0.056986 -0.006023 -0.034095 16.7577 50.2730 0.00000 0.000000 0.00000
30000 150.0000 -8.915610 1.0170 -0.156249 -0.074576 -0.026882 16.7577 50.2730 0.00000 0.000000 0.00000
30200 151.0000 -8.898089 1.0126 -0.059525 -0.057689 0.104082 16.7577 50.2730 0.00000 0.000000 0.00000
30400 152.0000 -8.885829 0.9968 -0.028999 -0.000036 0.073091 16.7577 50.2730 0.00000 0.000000 0.00000
30600 153.0000 -8.883044 1.0066 -0.101095 -0.109526 0.057981 16.7577 50.2730 0.00000 0.000000 0.00000
30800 154.0000 -8.850734 0.9976 -0.076796 -0.035671 0.005844 16.7577 50.2730 0.00000 0.000000 0.00000
31000 155.0000 -8.882532 1.0223 -0.191172 -0.117381 -0.074925 16.7577 50.2730 0.00000 0.000000 0.00000
31200 156.0000 -8.835256 1.0115 -0.086411 -0.093041 -0.034138 16.7577 50.2730 0.00000 0.000000 0.00000
31400 157.0000 -8.839107 0.9897 -0.013097 -0.035865 0.068560 16.7577 50.2730 0.00000 0.000000 0.00000
31600 158.0000 -8.889893 0.9945 -0.094565 -0.087041 -0.030618 16.7577 50.2730 0.00000 0.000000 0.00000
31800 159.0000 -8.907925 0.9941 0.000972 -0.109260 0.069959 16.7577 50.2730 0.00000 0.000000 0.00000
32000 160.0000 -8.905907 0.9604 -0.081387 -0.067973 -0.072931 16.7577 50.2730 0.00000 0.000000 0.00000
32200 161.0000 -8.920983 0.9748 -0.085441 -0.018470 0.036875 16.7577 50.2730 0.00000 0.000000 0.00000
32400 162.0000 -8.898159 1.0048 -0.064287 0.000636 0.003669 16.7577 50.2730 0.00000 0.000000 0.00000
32600 163.0000 -8.879949 1.0121 -0.024836 0.030297 0.049863 16.7577 50.2730 0.00000 0.000000 0.00000
32800 164.0000 -8.914188 1.0013 -0.108998 -0.104917 0.012547 16.7577 50.2730 0.00000 0.000000 0.00000
33000 165.0000 -8.898868 0.9922 -0.115096 -0.107462 -0.034251 16.7577 50.2730 0.00000 0.000000 0.00000
33200 166.0000 -8.889099 0.9888 -0.067807 -0.091395 -0.042662 16.7577 50.2730 0.00000 0.000000 0.00000
33400 167.0000 -8.863578 0.9737 -0.071174 -0.052323 -0.058232 16.7577 50.2730 0.00000 0.000000 0.00000
